,measured,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,t_out,humidity,sim_A,sim_B,sim_C,sim_D,sim_E,predicted_physics,residual_true
2017-08-02 11:00:00,4621.62,11.0,2.0,8.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,32.7,59.0,2195.539462914124,3060.9936882840047,1699.1938752535937,379.5420602469449,497.4865412792647,4839.231929630525,-217.61192963052508
2017-08-02 12:00:00,4584.37,12.0,2.0,8.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,32.3,63.0,2183.7707076802753,3068.48160370227,1704.8680757087784,380.0810885698066,488.92158974085817,4987.1512131053405,-402.7812131053406
2017-08-02 13:00:00,4668.84,13.0,2.0,8.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,32.6,64.0,1634.8655222269058,2204.387903250758,1519.348166431127,310.8065874071512,388.4947546872436,4667.589164051415,1.250835948585518
2017-08-02 14:00:00,4688.0,14.0,2.0,8.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,29.2,83.0,1641.690879307003,3084.7139847902463,1182.9548411813776,382.5202475829989,485.2024729048704,4858.335232271763,-170.33523227176283
2017-08-02 15:00:00,4634.61,15.0,2.0,8.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,25.5,88.0,1569.5486106572432,3080.8430183416294,1164.5683940332665,383.44259415142875,460.1912057097269,4714.001115310984,-79.39111531098388
2017-08-02 16:00:00,4578.3,16.0,2.0,8.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,26.6,88.0,1537.6419694251729,3039.1412833691365,1089.529499634072,385.592775051398,450.7253426026669,4767.662344089849,-189.3623440898491
2017-08-02 17:00:00,4592.54,17.0,2.0,8.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.0,89.0,1560.201669714303,3065.0430366260925,1120.9568004123357,383.82731640084546,459.0776006837937,4798.976040622905,-206.43604062290524
2017-08-02 18:00:00,4206.14,18.0,2.0,8.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.5,85.0,808.465650190095,1986.4854102771535,151.38955402348935,197.7075677287229,258.4525454736589,3932.4912308308817,273.6487691691186
2017-08-02 19:00:00,3757.14,19.0,2.0,8.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.6,85.0,808.4656501900948,1402.9329878971744,151.38955402348935,113.00926682796572,141.7554407258576,3635.503850153791,121.63614984620881
2017-08-02 20:00:00,3693.83,20.0,2.0,8.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.4,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3555.0896329194234,138.74036708057656
2017-08-02 21:00:00,3619.95,21.0,2.0,8.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.0,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3497.28080275547,122.66919724452964
2017-08-02 22:00:00,3439.98,22.0,2.0,8.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,27.1,85.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3443.5388126235152,-3.558812623515223
2017-08-02 23:00:00,3227.2,23.0,2.0,8.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,26.9,84.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3383.2291617434653,-156.02916174346547
2017-08-03 01:00:00,2979.59,1.0,3.0,8.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,26.7,84.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3173.8834261969046,-194.29342619690442
2017-08-03 03:00:00,2837.67,3.0,3.0,8.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,26.8,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3118.8549589455683,-281.18495894556827
2017-08-03 04:00:00,2844.41,4.0,3.0,8.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,26.9,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3108.4456309695465,-264.0356309695467
2017-08-03 05:00:00,2883.62,5.0,3.0,8.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.1,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3112.336748993872,-228.716748993872
2017-08-03 06:00:00,2759.52,6.0,3.0,8.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,26.9,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3124.4637115925607,-364.9437115925607
2017-08-03 07:00:00,2826.58,7.0,3.0,8.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.6,79.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3158.773247979403,-332.19324797940317
2017-08-03 08:00:00,3246.12,8.0,3.0,8.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,29.1,78.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3210.0237482264583,36.09625177354155
2017-08-03 09:00:00,3880.24,9.0,3.0,8.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,30.8,71.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,3197.183895550632,683.0561044493679
2017-08-03 10:00:00,4577.7,10.0,3.0,8.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,32.8,63.0,2238.347361948975,3067.356860756237,1707.213401237829,380.57608522647996,525.6897369964051,4594.489066442466,-16.78906644246581
2017-08-03 11:00:00,4706.05,11.0,3.0,8.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,32.6,61.0,2198.78173067829,3066.3362565150424,1706.9687912659629,380.4499073366957,504.5063602146857,4757.520160769644,-51.47016076964337
2017-08-03 12:00:00,4763.51,12.0,3.0,8.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,34.6,58.0,2195.2801031287104,3068.779194453627,1711.1292168628834,380.8040970707298,497.4816279990202,5036.771068945227,-273.2610689452267
2017-08-03 13:00:00,4778.0,13.0,3.0,8.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,33.3,63.0,1648.608023854174,2200.220646603304,1521.3301616397102,311.6797697360185,397.6021104838024,4650.980658410656,127.01934158934364
2017-08-03 14:00:00,4923.1,14.0,3.0,8.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,33.5,61.0,1642.7660479167935,3080.52204073143,1183.4149780739983,383.2497014404505,488.1581612103083,5023.940289434779,-100.84028943477824
2017-08-03 15:00:00,4864.41,15.0,3.0,8.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,33.5,60.0,1628.507408812668,3085.6287545787745,1191.2624139214038,384.2057652688236,483.3247196645136,5108.827001353671,-244.41700135367137
2017-08-03 16:00:00,4918.22,16.0,3.0,8.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,33.0,61.0,1614.29106289958,3093.7144115100227,1200.4390641073496,385.4584684422289,478.45310960182013,5122.4661338902315,-204.24613389023125
2017-08-03 17:00:00,4617.34,17.0,3.0,8.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,31.1,69.0,1598.517837892567,3104.8412778241,1214.3768895429844,387.3302842213234,473.49405895683964,5004.994950356295,-387.65495035629465
2017-08-03 18:00:00,4346.88,18.0,3.0,8.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,29.7,75.0,808.465650190095,1986.4854102771535,151.38955402348935,197.7075677287229,258.452545473659,3947.6641557495686,399.2158442504315
2017-08-03 19:00:00,3768.19,19.0,3.0,8.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.1,85.0,808.4656501900948,1402.9329878971744,151.38955402348935,113.00926682796572,141.7554407258576,3586.611318032248,181.5786819677519
2017-08-03 20:00:00,3695.51,20.0,3.0,8.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.5,85.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3518.2427912417056,177.2672087582946
2017-08-03 22:00:00,3442.86,22.0,3.0,8.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.6,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3411.777780251142,31.08221974885828
2017-08-03 23:00:00,3181.99,23.0,3.0,8.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,27.7,84.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3356.4087469846454,-174.41874698464562
2017-08-04 00:00:00,2966.31,0.0,4.0,8.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.7,85.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3200.845141176351,-234.53514117635086
2017-08-04 01:00:00,2982.31,1.0,4.0,8.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.5,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3099.5803641703374,-117.27036417033742
2017-08-04 02:00:00,2830.33,2.0,4.0,8.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.2,84.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3061.419599955228,-231.0895999552281
2017-08-04 03:00:00,2848.56,3.0,4.0,8.0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.0,84.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3035.8574470122844,-187.29744701228447
2017-08-04 05:00:00,2800.13,5.0,4.0,8.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.0,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3027.1735831185624,-227.0435831185623
2017-08-04 06:00:00,2759.78,6.0,4.0,8.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,26.9,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3040.2156690531656,-280.4356690531654
2017-08-04 07:00:00,2926.28,7.0,4.0,8.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,27.7,78.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3076.198572524191,-149.91857252419095
2017-08-04 08:00:00,3368.72,8.0,4.0,8.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,29.4,77.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3129.5254517853164,239.19454821468344
2017-08-04 09:00:00,3886.86,9.0,4.0,8.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,31.5,69.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,3139.6876977112443,747.1723022887559
2017-08-04 10:00:00,4395.23,10.0,4.0,8.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,32.2,65.0,2228.9847363302592,3067.3628330387232,1707.2602969569427,380.6057419295534,525.0832773292882,4198.423351394749,196.8066486052503
2017-08-04 11:00:00,4643.44,11.0,4.0,8.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,33.6,59.0,2197.483920536806,3067.477708319669,1708.4495687102276,380.6391641972303,506.815088237409,4446.6848583591645,196.75514164083506
2017-08-04 12:00:00,4708.24,12.0,4.0,8.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,32.8,65.0,2189.073716229496,3069.3622773102766,1711.69034883487,380.8969968587681,497.7254387809612,4576.156922646976,132.08307735302333
2017-08-04 13:00:00,4787.07,13.0,4.0,8.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,32.9,64.0,1632.3211076333098,2202.23614509272,1523.530812065457,311.9245124579759,393.6231724034234,4340.754225887701,446.31577411229864
2017-08-04 14:00:00,4700.82,14.0,4.0,8.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,33.8,63.0,1646.276839917145,3081.75890847648,1184.2540112948025,383.686146017201,492.07302151712963,4724.443160655449,-23.623160655449283
2017-08-04 15:00:00,4887.24,15.0,4.0,8.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.7,82.0,1618.5745132725096,3087.323645326676,1193.4211693469554,385.0851667248902,482.09588428069515,4513.624965443607,373.61503455639286
2017-08-04 16:00:00,4674.67,16.0,4.0,8.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.7,86.0,1594.7107628122333,3105.746864543199,1213.027311841626,388.02428164494637,473.2800462033963,4538.865168056321,135.80483194367935
2017-08-04 17:00:00,4596.79,17.0,4.0,8.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.9,84.0,1597.9794867544845,3111.0907193361836,1218.9542966039091,389.7671114204013,475.248012287888,4554.610323941915,42.179676058084624
2017-08-04 18:00:00,4237.51,18.0,4.0,8.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,29.2,84.0,808.465650190095,1986.4854102771535,151.38955402348935,197.7075677287229,258.452545473659,3774.634397838216,462.8756021617842
2017-08-04 20:00:00,3625.65,20.0,4.0,8.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.8,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3442.766248251869,182.8837517481311
2017-08-04 21:00:00,3471.92,21.0,4.0,8.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.7,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3389.2657266893757,82.65427331062438
2017-08-04 22:00:00,3408.16,22.0,4.0,8.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.7,84.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3333.2005492022927,74.95945079770718
2017-08-04 23:00:00,3262.52,23.0,4.0,8.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,28.1,87.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3262.0381304703747,0.48186952962532814
2017-08-05 00:00:00,3028.76,0.0,5.0,8.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,27.9,86.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3119.547145452912,-90.78714545291177
2017-08-05 02:00:00,2949.02,2.0,5.0,8.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,27.8,81.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2998.849002759317,-49.82900275931706
2017-08-05 03:00:00,2897.74,3.0,5.0,8.0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,27.0,85.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2963.8313285245194,-66.09132852451967
2017-08-05 05:00:00,2820.31,5.0,5.0,8.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,27.3,81.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2959.387268402518,-139.07726840251826
2017-08-05 07:00:00,2740.7,7.0,5.0,8.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,29.0,75.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,3019.4573425320764,-278.75734253207656
2017-08-05 09:00:00,2989.65,9.0,5.0,8.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,31.7,67.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,3082.059547530118,-92.40954753011783
2017-08-05 11:00:00,3309.87,11.0,5.0,8.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,34.4,56.0,2207.4492637961393,3068.6659127105686,1707.3395117472724,380.8359454444398,509.5112561726466,4123.599067717172,-813.7290677171723
2017-08-05 12:00:00,3596.86,12.0,5.0,8.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,35.3,53.0,2187.9936875243898,3069.234411646557,1709.112750517696,380.8867905526085,497.13595898536556,4351.790716470266,-754.9307164702655
2017-08-05 13:00:00,3581.48,13.0,5.0,8.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,36.0,52.0,1635.4036161679855,2201.550687768045,1521.4382088153054,311.9848861501256,395.0586602151332,4182.333527506758,-600.8535275067584
2017-08-05 14:00:00,3584.0,14.0,5.0,8.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,36.1,53.0,1649.5525027549884,3079.6736463042052,1181.3444399350637,383.56682573975087,493.9104122985969,4550.762201998687,-966.7622019986866
2017-08-05 15:00:00,3638.49,15.0,5.0,8.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,36.1,53.0,1648.59119501191,3080.6317269760966,1183.5589737658129,383.91067354657685,494.77519215555697,4646.8268687436375,-1008.3368687436378
2017-08-05 16:00:00,3699.32,16.0,5.0,8.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,35.3,55.0,1638.6319429650487,3083.8798869801763,1186.3923835588892,384.320903606587,491.2079412867156,4646.482465805049,-947.1624658050491
2017-08-05 18:00:00,3471.55,18.0,5.0,8.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,33.2,57.0,808.4656501900951,1986.485410277153,151.3895540234894,197.7075677287229,258.45254547365903,3790.9064592245045,-319.3564592245043
2017-08-05 19:00:00,3282.85,19.0,5.0,8.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,32.6,59.0,808.4656501900948,1402.9329878971744,151.38955402348935,113.00926682796572,141.7554407258576,3518.1593253813153,-235.30932538131538
2017-08-05 20:00:00,3246.02,20.0,5.0,8.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,32.2,60.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3442.3650165908653,-196.34501659086527
2017-08-05 21:00:00,3209.73,21.0,5.0,8.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,31.8,62.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3379.581951818569,-169.85195181856898
2017-08-05 23:00:00,3051.07,23.0,5.0,8.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,31.1,64.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3243.97266700212,-192.90266700211987
2017-08-06 03:00:00,2806.26,3.0,6.0,8.0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,29.6,69.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2997.9029965381073,-191.64299653810713
2017-08-06 06:00:00,2765.59,6.0,6.0,8.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,29.0,70.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2992.6598020586216,-227.06980205862146
2017-08-06 10:00:00,3174.5,10.0,6.0,8.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,34.2,57.0,2211.238199383364,3066.636519618688,1706.1631649789808,380.48139033169673,520.9073839597924,3823.913961968194,-649.4139619681941
2017-08-06 11:00:00,3310.36,11.0,6.0,8.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,36.1,49.0,2194.64527171288,3068.45676420483,1707.731066745828,380.8008828042581,507.24876551764834,4114.092765033818,-803.7327650338179
2017-08-06 12:00:00,3350.9,12.0,6.0,8.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,37.2,47.0,2188.1683596097796,3069.8638702606468,1709.8690170879622,380.98151152861675,498.9887234363413,4361.254603978666,-1010.3546039786656
2017-08-06 13:00:00,3412.98,13.0,6.0,8.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,37.6,45.0,1632.7150426857813,2201.308652438694,1520.8527835078642,311.5492465913189,395.1006385096851,4169.544472153419,-756.5644721534186
2017-08-06 14:00:00,3508.71,14.0,6.0,8.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,37.1,48.0,1639.1978183913195,3080.5574457872895,1181.5059857783529,382.8465866766183,490.5170001587512,4535.351190647272,-1026.6411906472722
2017-08-06 15:00:00,3525.3,15.0,6.0,8.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,37.1,49.0,1642.830954655692,3081.456648720764,1183.8335575774481,383.16185534641403,493.6678252303508,4634.20337478036,-1108.9033747803596
2017-08-06 16:00:00,3648.82,16.0,6.0,8.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,35.8,51.0,1628.3202386946155,3084.8010821803937,1186.9758663375505,383.4485652127221,488.3320458826581,4604.594888420632,-955.7748884206317
2017-08-06 17:00:00,3487.52,17.0,6.0,8.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,34.6,56.0,1611.467383993026,3093.4757771014724,1195.2927125294311,384.59505093261663,482.55214826242315,4526.549136591394,-1039.029136591394
2017-08-06 18:00:00,3449.62,18.0,6.0,8.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,33.7,57.0,808.4656501900951,1986.485410277153,151.3895540234894,197.7075677287229,258.45254547365903,3793.8271279024757,-344.2071279024758
2017-08-06 19:00:00,3289.09,19.0,6.0,8.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,33.0,59.0,808.4656501900948,1402.9329878971744,151.38955402348935,113.00926682796572,141.7554407258576,3517.227919744887,-228.13791974488686
2017-08-06 21:00:00,3189.41,21.0,6.0,8.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,31.9,63.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3375.136041874798,-185.72604187479828
2017-08-06 22:00:00,3183.5,22.0,6.0,8.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,31.5,65.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3306.453401788771,-122.95340178877086
2017-08-07 00:00:00,3069.59,0.0,0.0,8.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,30.5,70.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3241.4972847851614,-171.9072847851612
2017-08-07 02:00:00,2902.15,2.0,0.0,8.0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4999999999999997,-0.8660254037844388,30.4,70.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3143.6078419495243,-241.4578419495242
2017-08-07 03:00:00,2965.34,3.0,0.0,8.0,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.4999999999999997,-0.8660254037844388,30.1,69.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3109.7451938403688,-144.4051938403686
