yr,mo,da,hr,mi,etr,etrn,ghi,dni,dhi,tcld,db,dp,rh,ps,wdir,wspd,hvis,ch,lpd,lpq
2021,8,10,19,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,83,1008.8,168,5.5,-9900,-9900,0.0,0.0
2021,8,10,20,60,0.0,0.0,0.0,0.0,0.0,5,27.0,22.0,84,1008.9,168,5.5,-9900,-9900,0.0,0.0
2021,8,10,21,60,0.0,0.0,0.0,0.0,0.0,5,26.7,21.7,84,1008.9,167,5.5,-9900,-9900,0.0,0.0
2021,8,10,22,60,0.0,0.0,0.0,0.0,0.0,5,26.5,21.5,84,1008.9,167,5.5,-9900,-9900,0.0,0.0
2021,8,10,23,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,80,1009.7,192,5.5,-9900,-9900,0.0,0.0
2021,8,10,24,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,78,1010.0,193,5.5,-9900,-9900,0.0,0.0
2021,8,11,1,60,0.0,0.0,0.0,0.0,0.0,5,29.3,24.3,75,1010.3,193,3.7,-9900,-9900,0.0,0.0
2021,8,11,2,60,0.0,0.0,0.0,0.0,0.0,5,30.8,25.8,69,1010.2,212,3.7,-9900,-9900,0.0,0.0
2021,8,11,3,60,0.0,0.0,0.0,0.0,0.0,5,32.3,27.3,64,1010.0,239,5.5,-9900,-9900,0.0,0.0
2021,8,11,4,60,0.0,0.0,0.0,0.0,0.0,5,33.8,28.8,58,1009.8,266,5.5,-9900,-9900,0.0,0.0
2021,8,11,5,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,64,1009.6,294,5.5,-9900,-9900,0.0,0.0
2021,8,11,6,60,0.0,0.0,0.0,0.0,0.0,5,32.2,27.2,66,1009.2,313,7.4,-9900,-9900,0.0,0.0
2021,8,11,7,60,0.0,0.0,0.0,0.0,0.0,5,32.0,27.0,67,1008.8,329,7.4,-9900,-9900,0.0,0.0
2021,8,11,8,60,0.0,0.0,0.0,0.0,0.0,5,31.1,26.1,70,1008.6,345,7.4,-9900,-9900,0.0,0.0
2021,8,11,9,60,0.0,0.0,0.0,0.0,0.0,5,30.3,25.3,73,1008.5,27,7.4,-9900,-9900,0.0,0.0
2021,8,11,10,60,0.0,0.0,0.0,0.0,0.0,5,29.5,24.5,76,1008.4,78,7.4,-9900,-9900,0.0,0.0
2021,8,11,11,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,84,1009.4,92,7.4,-9900,-9900,0.0,0.0
2021,8,11,12,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,84,1009.8,111,5.5,-9900,-9900,0.0,0.0
2021,8,11,13,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,84,1010.2,137,5.5,-9900,-9900,0.0,0.0
2021,8,11,14,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,83,1010.4,150,5.5,-9900,-9900,0.0,0.0
2021,8,11,15,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,83,1010.5,160,5.5,-9900,-9900,0.0,0.0
2021,8,11,16,60,0.0,0.0,0.0,0.0,0.0,5,28.0,23.0,83,1010.6,166,5.5,-9900,-9900,0.0,0.0
2021,8,11,17,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,86,1010.5,142,7.4,-9900,-9900,0.0,0.0
2021,8,11,18,60,0.0,0.0,0.0,0.0,0.0,5,27.1,22.1,87,1010.2,151,5.5,-9900,-9900,0.0,0.0
2021,8,11,19,60,0.0,0.0,0.0,0.0,0.0,5,27.0,22.0,86,1010.0,162,5.5,-9900,-9900,0.0,0.0
2021,8,11,20,60,0.0,0.0,0.0,0.0,0.0,5,26.8,21.8,86,1009.9,164,5.5,-9900,-9900,0.0,0.0
2021,8,11,21,60,0.0,0.0,0.0,0.0,0.0,5,26.6,21.6,87,1009.8,166,5.5,-9900,-9900,0.0,0.0
2021,8,11,22,60,0.0,0.0,0.0,0.0,0.0,5,26.4,21.4,87,1009.8,169,5.5,-9900,-9900,0.0,0.0
2021,8,11,23,60,0.0,0.0,0.0,0.0,0.0,5,27.2,22.2,86,1010.3,188,5.5,-9900,-9900,0.0,0.0
2021,8,11,24,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,82,1010.6,194,5.5,-9900,-9900,0.0,0.0
2021,8,12,1,60,0.0,0.0,0.0,0.0,0.0,5,28.7,23.7,79,1010.9,201,5.5,-9900,-9900,0.0,0.0
2021,8,12,2,60,0.0,0.0,0.0,0.0,0.0,5,30.2,25.2,71,1010.5,216,5.5,-9900,-9900,0.0,0.0
2021,8,12,3,60,0.0,0.0,0.0,0.0,0.0,5,31.8,26.8,64,1010.1,230,5.5,-9900,-9900,0.0,0.0
2021,8,12,4,60,0.0,0.0,0.0,0.0,0.0,5,33.3,28.3,58,1009.7,242,7.4,-9900,-9900,0.0,0.0
2021,8,12,5,60,0.0,0.0,0.0,0.0,0.0,5,32.4,27.4,61,1009.2,254,7.4,-9900,-9900,0.0,0.0
2021,8,12,6,60,0.0,0.0,0.0,0.0,0.0,5,32.7,27.7,61,1008.8,266,9.3,-9900,-9900,0.0,0.0
2021,8,12,7,60,0.0,0.0,0.0,0.0,0.0,5,33.0,28.0,61,1008.3,279,9.3,-9900,-9900,0.0,0.0
2021,8,12,8,60,0.0,0.0,0.0,0.0,0.0,5,32.0,27.0,64,1008.2,263,9.3,-9900,-9900,0.0,0.0
2021,8,12,9,60,0.0,0.0,0.0,0.0,0.0,5,31.1,26.1,68,1008.1,241,7.4,-9900,-9900,0.0,0.0
2021,8,12,10,60,0.0,0.0,0.0,0.0,0.0,5,30.1,25.1,72,1008.0,216,7.4,-9900,-9900,0.0,0.0
2021,8,12,11,60,0.0,0.0,0.0,0.0,0.0,5,30.8,25.8,71,1007.9,216,7.4,-9900,-9900,0.0,0.0
2021,8,12,12,60,0.0,0.0,0.0,0.0,0.0,5,30.3,25.3,73,1008.4,210,7.4,-9900,-9900,0.0,0.0
2021,8,12,13,60,0.0,0.0,0.0,0.0,0.0,5,29.7,24.7,75,1008.9,205,5.5,-9900,-9900,0.0,0.0
2021,8,12,14,60,0.0,0.0,0.0,0.0,0.0,5,29.4,24.4,76,1009.0,201,5.5,-9900,-9900,0.0,0.0
2021,8,12,15,60,0.0,0.0,0.0,0.0,0.0,5,29.1,24.1,77,1009.0,197,5.5,-9900,-9900,0.0,0.0
2021,8,12,16,60,0.0,0.0,0.0,0.0,0.0,5,28.8,23.8,78,1009.1,193,5.5,-9900,-9900,0.0,0.0
2021,8,12,17,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,79,1008.7,189,5.5,-9900,-9900,0.0,0.0
2021,8,12,18,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,79,1008.3,184,5.5,-9900,-9900,0.0,0.0
2021,8,12,19,60,0.0,0.0,0.0,0.0,0.0,5,27.8,22.8,80,1007.9,180,5.5,-9900,-9900,0.0,0.0
2021,8,12,20,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,81,1007.7,178,5.5,-9900,-9900,0.0,0.0
2021,8,12,21,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,81,1007.5,176,5.5,-9900,-9900,0.0,0.0
2021,8,12,22,60,0.0,0.0,0.0,0.0,0.0,5,27.0,22.0,82,1007.2,174,5.5,-9900,-9900,0.0,0.0
2021,8,12,23,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,80,1007.7,169,5.5,-9900,-9900,0.0,0.0
2021,8,12,24,60,0.0,0.0,0.0,0.0,0.0,5,28.6,23.6,77,1007.9,181,5.5,-9900,-9900,0.0,0.0
2021,8,13,1,60,0.0,0.0,0.0,0.0,0.0,5,29.4,24.4,73,1008.1,194,5.5,-9900,-9900,0.0,0.0
2021,8,13,2,60,0.0,0.0,0.0,0.0,0.0,5,30.8,25.8,66,1007.7,206,5.5,-9900,-9900,0.0,0.0
2021,8,13,3,60,0.0,0.0,0.0,0.0,0.0,5,32.2,27.2,61,1007.3,217,5.5,-9900,-9900,0.0,0.0
2021,8,13,4,60,0.0,0.0,0.0,0.0,0.0,5,33.6,28.6,55,1006.9,227,7.4,-9900,-9900,0.0,0.0
2021,8,13,5,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,61,1006.4,242,7.4,-9900,-9900,0.0,0.0
2021,8,13,6,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,62,1006.0,256,7.4,-9900,-9900,0.0,0.0
2021,8,13,7,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,62,1005.5,275,7.4,-9900,-9900,0.0,0.0
2021,8,13,8,60,0.0,0.0,0.0,0.0,0.0,5,31.5,26.5,66,1005.4,251,7.4,-9900,-9900,0.0,0.0
2021,8,13,9,60,0.0,0.0,0.0,0.0,0.0,5,30.5,25.5,69,1005.3,215,7.4,-9900,-9900,0.0,0.0
2021,8,13,10,60,0.0,0.0,0.0,0.0,0.0,5,29.6,24.6,72,1005.2,185,7.4,-9900,-9900,0.0,0.0
2021,8,13,11,60,0.0,0.0,0.0,0.0,0.0,5,27.6,22.6,87,1005.8,132,9.3,-9900,-9900,0.0,0.0
2021,8,13,12,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,85,1006.2,148,7.4,-9900,-9900,0.0,0.0
2021,8,13,13,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,84,1006.6,173,5.5,-9900,-9900,0.0,0.0
2021,8,13,14,60,0.0,0.0,0.0,0.0,0.0,5,27.6,22.6,84,1006.8,175,5.5,-9900,-9900,0.0,0.0
2021,8,13,15,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,84,1006.9,178,5.5,-9900,-9900,0.0,0.0
2021,8,13,16,60,0.0,0.0,0.0,0.0,0.0,5,27.4,22.4,84,1007.1,180,5.5,-9900,-9900,0.0,0.0
2021,8,13,17,60,0.0,0.0,0.0,0.0,0.0,5,26.5,21.5,93,1006.8,169,5.5,-9900,-9900,0.0,0.0
2021,8,13,18,60,0.0,0.0,0.0,0.0,0.0,5,26.3,21.3,93,1006.5,172,5.5,-9900,-9900,0.0,0.0
2021,8,13,19,60,0.0,0.0,0.0,0.0,0.0,5,26.2,21.2,92,1006.3,174,5.5,-9900,-9900,0.0,0.0
2021,8,13,20,60,0.0,0.0,0.0,0.0,0.0,5,26.1,21.1,92,1006.3,173,5.5,-9900,-9900,0.0,0.0
2021,8,13,21,60,0.0,0.0,0.0,0.0,0.0,5,26.0,21.0,92,1006.3,172,5.5,-9900,-9900,0.0,0.0
2021,8,13,22,60,0.0,0.0,0.0,0.0,0.0,5,25.9,20.9,91,1006.3,170,5.5,-9900,-9900,0.0,0.0
2021,8,13,23,60,0.0,0.0,0.0,0.0,0.0,5,26.6,21.6,89,1006.7,189,5.5,-9900,-9900,0.0,0.0
2021,8,13,24,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,84,1007.1,194,5.5,-9900,-9900,0.0,0.0
2021,8,14,1,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,79,1007.4,200,3.7,-9900,-9900,0.0,0.0
2021,8,14,2,60,0.0,0.0,0.0,0.0,0.0,5,30.0,25.0,71,1007.3,211,5.5,-9900,-9900,0.0,0.0
2021,8,14,3,60,0.0,0.0,0.0,0.0,0.0,5,31.6,26.6,64,1007.1,222,5.5,-9900,-9900,0.0,0.0
2021,8,14,4,60,0.0,0.0,0.0,0.0,0.0,5,33.3,28.3,57,1006.9,233,5.5,-9900,-9900,0.0,0.0
2021,8,14,5,60,0.0,0.0,0.0,0.0,0.0,5,32.3,27.3,63,1006.8,259,7.4,-9900,-9900,0.0,0.0
2021,8,14,6,60,0.0,0.0,0.0,0.0,0.0,5,31.8,26.8,65,1006.5,276,7.4,-9900,-9900,0.0,0.0
2021,8,14,7,60,0.0,0.0,0.0,0.0,0.0,5,31.4,26.4,67,1006.2,297,7.4,-9900,-9900,0.0,0.0
2021,8,14,8,60,0.0,0.0,0.0,0.0,0.0,5,30.6,25.6,70,1006.4,276,7.4,-9900,-9900,0.0,0.0
2021,8,14,9,60,0.0,0.0,0.0,0.0,0.0,5,29.7,24.7,74,1006.5,241,7.4,-9900,-9900,0.0,0.0
2021,8,14,10,60,0.0,0.0,0.0,0.0,0.0,5,28.9,23.9,77,1006.6,209,7.4,-9900,-9900,0.0,0.0
2021,8,14,11,60,0.0,0.0,0.0,0.0,0.0,5,28.8,23.8,82,1007.4,134,5.5,-9900,-9900,0.0,0.0
2021,8,14,12,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,83,1008.0,157,5.5,-9900,-9900,0.0,0.0
2021,8,14,13,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,84,1008.7,170,5.5,-9900,-9900,0.0,0.0
2021,8,14,14,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,84,1008.9,169,5.5,-9900,-9900,0.0,0.0
2021,8,14,15,60,0.0,0.0,0.0,0.0,0.0,5,27.8,22.8,84,1009.2,168,5.5,-9900,-9900,0.0,0.0
2021,8,14,16,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,84,1009.5,167,5.5,-9900,-9900,0.0,0.0
2021,8,14,17,60,0.0,0.0,0.0,0.0,0.0,5,26.7,21.7,94,1009.7,189,5.5,-9900,-9900,0.0,0.0
2021,8,14,18,60,0.0,0.0,0.0,0.0,0.0,5,26.5,21.5,94,1009.4,185,5.5,-9900,-9900,0.0,0.0
2021,8,14,19,60,0.0,0.0,0.0,0.0,0.0,5,26.4,21.4,93,1009.1,181,3.7,-9900,-9900,0.0,0.0
2021,8,14,20,60,0.0,0.0,0.0,0.0,0.0,5,26.3,21.3,92,1009.2,174,5.5,-9900,-9900,0.0,0.0
2021,8,14,21,60,0.0,0.0,0.0,0.0,0.0,5,26.2,21.2,92,1009.3,169,5.5,-9900,-9900,0.0,0.0
2021,8,14,22,60,0.0,0.0,0.0,0.0,0.0,5,26.1,21.1,91,1009.4,164,5.5,-9900,-9900,0.0,0.0
2021,8,14,23,60,0.0,0.0,0.0,0.0,0.0,5,26.7,21.7,93,1010.2,178,3.7,-9900,-9900,0.0,0.0
2021,8,14,24,60,0.0,0.0,0.0,0.0,0.0,5,27.6,22.6,88,1010.6,178,3.7,-9900,-9900,0.0,0.0
2021,8,15,1,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,83,1011.0,178,3.7,-9900,-9900,0.0,0.0
2021,8,15,2,60,0.0,0.0,0.0,0.0,0.0,5,30.1,25.1,75,1011.0,189,3.7,-9900,-9900,0.0,0.0
2021,8,15,3,60,0.0,0.0,0.0,0.0,0.0,5,31.7,26.7,68,1011.0,211,3.7,-9900,-9900,0.0,0.0
2021,8,15,4,60,0.0,0.0,0.0,0.0,0.0,5,33.3,28.3,61,1010.9,250,3.7,-9900,-9900,0.0,0.0
2021,8,15,5,60,0.0,0.0,0.0,0.0,0.0,5,33.0,28.0,63,1010.6,297,5.5,-9900,-9900,0.0,0.0
2021,8,15,6,60,0.0,0.0,0.0,0.0,0.0,5,32.7,27.7,64,1010.3,320,7.4,-9900,-9900,0.0,0.0
2021,8,15,7,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,65,1010.0,331,9.3,-9900,-9900,0.0,0.0
2021,8,15,8,60,0.0,0.0,0.0,0.0,0.0,5,31.6,26.6,68,1010.1,315,7.4,-9900,-9900,0.0,0.0
2021,8,15,9,60,0.0,0.0,0.0,0.0,0.0,5,30.8,25.8,71,1010.2,262,7.4,-9900,-9900,0.0,0.0
2021,8,15,10,60,0.0,0.0,0.0,0.0,0.0,5,29.9,24.9,75,1010.4,207,7.4,-9900,-9900,0.0,0.0
2021,8,15,11,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,83,1011.8,141,7.4,-9900,-9900,0.0,0.0
2021,8,15,12,60,0.0,0.0,0.0,0.0,0.0,5,28.0,23.0,83,1012.3,151,7.4,-9900,-9900,0.0,0.0
2021,8,15,13,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,83,1012.8,163,5.5,-9900,-9900,0.0,0.0
2021,8,15,14,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,84,1013.0,166,5.5,-9900,-9900,0.0,0.0
2021,8,15,15,60,0.0,0.0,0.0,0.0,0.0,5,27.6,22.6,84,1013.3,168,5.5,-9900,-9900,0.0,0.0
2021,8,15,16,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,84,1013.5,170,5.5,-9900,-9900,0.0,0.0
2021,8,15,17,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,83,1013.2,127,5.5,-9900,-9900,0.0,0.0
2021,8,15,18,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,83,1013.0,144,5.5,-9900,-9900,0.0,0.0
2021,8,15,19,60,0.0,0.0,0.0,0.0,0.0,5,27.8,22.8,84,1012.9,158,3.7,-9900,-9900,0.0,0.0
2021,8,15,20,60,0.0,0.0,0.0,0.0,0.0,5,27.4,22.4,85,1012.9,160,5.5,-9900,-9900,0.0,0.0
2021,8,15,21,60,0.0,0.0,0.0,0.0,0.0,5,26.9,21.9,86,1012.9,161,5.5,-9900,-9900,0.0,0.0
2021,8,15,22,60,0.0,0.0,0.0,0.0,0.0,5,26.5,21.5,87,1013.0,162,5.5,-9900,-9900,0.0,0.0
2021,8,15,23,60,0.0,0.0,0.0,0.0,0.0,5,28.0,23.0,82,1013.5,174,5.5,-9900,-9900,0.0,0.0
2021,8,15,24,60,0.0,0.0,0.0,0.0,0.0,5,28.8,23.8,80,1013.8,176,5.5,-9900,-9900,0.0,0.0
2021,8,16,1,60,0.0,0.0,0.0,0.0,0.0,5,29.6,24.6,77,1014.1,177,3.7,-9900,-9900,0.0,0.0
2021,8,16,2,60,0.0,0.0,0.0,0.0,0.0,5,31.0,26.0,71,1013.7,191,3.7,-9900,-9900,0.0,0.0
2021,8,16,3,60,0.0,0.0,0.0,0.0,0.0,5,32.5,27.5,64,1013.4,212,3.7,-9900,-9900,0.0,0.0
2021,8,16,4,60,0.0,0.0,0.0,0.0,0.0,5,33.9,28.9,59,1013.0,237,3.7,-9900,-9900,0.0,0.0
2021,8,16,5,60,0.0,0.0,0.0,0.0,0.0,5,33.5,28.5,60,1012.5,298,5.5,-9900,-9900,0.0,0.0
2021,8,16,6,60,0.0,0.0,0.0,0.0,0.0,5,33.2,28.2,62,1012.0,321,7.4,-9900,-9900,0.0,0.0
2021,8,16,7,60,0.0,0.0,0.0,0.0,0.0,5,32.9,27.9,63,1011.6,340,7.4,-9900,-9900,0.0,0.0
2021,8,16,8,60,0.0,0.0,0.0,0.0,0.0,5,32.1,27.1,65,1011.6,339,7.4,-9900,-9900,0.0,0.0
2021,8,16,9,60,0.0,0.0,0.0,0.0,0.0,5,31.3,26.3,68,1011.6,335,7.4,-9900,-9900,0.0,0.0
2021,8,16,10,60,0.0,0.0,0.0,0.0,0.0,5,30.4,25.4,71,1011.6,248,7.4,-9900,-9900,0.0,0.0
2021,8,16,11,60,0.0,0.0,0.0,0.0,0.0,5,29.2,24.2,78,1011.9,117,7.4,-9900,-9900,0.0,0.0
2021,8,16,12,60,0.0,0.0,0.0,0.0,0.0,5,29.0,24.0,78,1012.3,154,5.5,-9900,-9900,0.0,0.0
2021,8,16,13,60,0.0,0.0,0.0,0.0,0.0,5,28.7,23.7,79,1012.8,197,5.5,-9900,-9900,0.0,0.0
2021,8,16,14,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,80,1012.9,195,5.5,-9900,-9900,0.0,0.0
2021,8,16,15,60,0.0,0.0,0.0,0.0,0.0,5,28.3,23.3,80,1013.1,193,5.5,-9900,-9900,0.0,0.0
2021,8,16,16,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,80,1013.2,192,5.5,-9900,-9900,0.0,0.0
2021,8,16,17,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,82,1012.5,190,5.5,-9900,-9900,0.0,0.0
2021,8,16,18,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,83,1012.3,188,5.5,-9900,-9900,0.0,0.0
2021,8,16,19,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,83,1012.1,185,5.5,-9900,-9900,0.0,0.0
2021,8,16,20,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,83,1011.9,178,5.5,-9900,-9900,0.0,0.0
2021,8,16,21,60,0.0,0.0,0.0,0.0,0.0,5,27.2,22.2,83,1011.8,172,5.5,-9900,-9900,0.0,0.0
2021,8,16,22,60,0.0,0.0,0.0,0.0,0.0,5,26.8,21.8,84,1011.6,167,5.5,-9900,-9900,0.0,0.0
2021,8,16,23,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,83,1011.8,187,5.5,-9900,-9900,0.0,0.0
2021,8,16,24,60,0.0,0.0,0.0,0.0,0.0,5,28.7,23.7,79,1012.0,194,5.5,-9900,-9900,0.0,0.0
2021,8,17,1,60,0.0,0.0,0.0,0.0,0.0,5,29.5,24.5,75,1012.2,203,5.5,-9900,-9900,0.0,0.0
2021,8,17,2,60,0.0,0.0,0.0,0.0,0.0,5,31.1,26.1,68,1011.8,217,5.5,-9900,-9900,0.0,0.0
2021,8,17,3,60,0.0,0.0,0.0,0.0,0.0,5,32.7,27.7,61,1011.4,232,5.5,-9900,-9900,0.0,0.0
2021,8,17,4,60,0.0,0.0,0.0,0.0,0.0,5,34.3,29.3,55,1011.1,245,5.5,-9900,-9900,0.0,0.0
2021,8,17,5,60,0.0,0.0,0.0,0.0,0.0,5,33.7,28.7,59,1010.5,274,7.4,-9900,-9900,0.0,0.0
2021,8,17,6,60,0.0,0.0,0.0,0.0,0.0,5,33.8,28.8,59,1009.8,281,7.4,-9900,-9900,0.0,0.0
2021,8,17,7,60,0.0,0.0,0.0,0.0,0.0,5,33.9,28.9,59,1009.2,287,9.3,-9900,-9900,0.0,0.0
2021,8,17,8,60,0.0,0.0,0.0,0.0,0.0,5,33.0,28.0,61,1008.9,277,9.3,-9900,-9900,0.0,0.0
2021,8,17,9,60,0.0,0.0,0.0,0.0,0.0,5,32.2,27.2,64,1008.7,261,7.4,-9900,-9900,0.0,0.0
2021,8,17,10,60,0.0,0.0,0.0,0.0,0.0,5,31.3,26.3,67,1008.5,240,7.4,-9900,-9900,0.0,0.0
2021,8,17,11,60,0.0,0.0,0.0,0.0,0.0,5,30.5,25.5,73,1008.6,214,7.4,-9900,-9900,0.0,0.0
2021,8,17,12,60,0.0,0.0,0.0,0.0,0.0,5,30.0,25.0,74,1009.2,207,5.5,-9900,-9900,0.0,0.0
2021,8,17,13,60,0.0,0.0,0.0,0.0,0.0,5,29.5,24.5,76,1009.9,198,5.5,-9900,-9900,0.0,0.0
2021,8,17,14,60,0.0,0.0,0.0,0.0,0.0,5,29.3,24.3,76,1009.9,195,5.5,-9900,-9900,0.0,0.0
2021,8,17,15,60,0.0,0.0,0.0,0.0,0.0,5,29.0,24.0,77,1009.9,192,5.5,-9900,-9900,0.0,0.0
2021,8,17,16,60,0.0,0.0,0.0,0.0,0.0,5,28.8,23.8,78,1009.9,189,5.5,-9900,-9900,0.0,0.0
2021,8,17,17,60,0.0,0.0,0.0,0.0,0.0,5,28.6,23.6,78,1009.6,192,5.5,-9900,-9900,0.0,0.0
2021,8,17,18,60,0.0,0.0,0.0,0.0,0.0,5,28.4,23.4,78,1009.4,194,5.5,-9900,-9900,0.0,0.0
2021,8,17,19,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,78,1009.2,196,5.5,-9900,-9900,0.0,0.0
2021,8,17,20,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,79,1009.0,194,5.5,-9900,-9900,0.0,0.0
2021,8,17,21,60,0.0,0.0,0.0,0.0,0.0,5,27.6,22.6,80,1008.9,191,5.5,-9900,-9900,0.0,0.0
2021,8,17,22,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,81,1008.7,188,5.5,-9900,-9900,0.0,0.0
2021,8,17,23,60,0.0,0.0,0.0,0.0,0.0,5,28.1,23.1,78,1009.3,154,5.5,-9900,-9900,0.0,0.0
2021,8,17,24,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,77,1009.6,167,5.5,-9900,-9900,0.0,0.0
2021,8,18,1,60,0.0,0.0,0.0,0.0,0.0,5,28.8,23.8,76,1009.8,188,3.7,-9900,-9900,0.0,0.0
2021,8,18,2,60,0.0,0.0,0.0,0.0,0.0,5,29.5,24.5,73,1009.7,214,3.7,-9900,-9900,0.0,0.0
2021,8,18,3,60,0.0,0.0,0.0,0.0,0.0,5,30.1,25.1,71,1009.5,245,3.7,-9900,-9900,0.0,0.0
2021,8,18,4,60,0.0,0.0,0.0,0.0,0.0,5,30.8,25.8,68,1009.4,269,5.5,-9900,-9900,0.0,0.0
2021,8,18,5,60,0.0,0.0,0.0,0.0,0.0,5,29.8,24.8,73,1008.9,309,5.5,-9900,-9900,0.0,0.0
2021,8,18,6,60,0.0,0.0,0.0,0.0,0.0,5,29.7,24.7,74,1008.4,328,5.5,-9900,-9900,0.0,0.0
2021,8,18,7,60,0.0,0.0,0.0,0.0,0.0,5,29.6,24.6,75,1008.0,339,7.4,-9900,-9900,0.0,0.0
2021,8,18,8,60,0.0,0.0,0.0,0.0,0.0,5,29.1,24.1,77,1007.9,350,7.4,-9900,-9900,0.0,0.0
2021,8,18,9,60,0.0,0.0,0.0,0.0,0.0,5,28.7,23.7,78,1007.7,14,7.4,-9900,-9900,0.0,0.0
2021,8,18,10,60,0.0,0.0,0.0,0.0,0.0,5,28.3,23.3,79,1007.6,60,7.4,-9900,-9900,0.0,0.0
2021,8,18,11,60,0.0,0.0,0.0,0.0,0.0,5,28.3,23.3,79,1008.2,154,5.5,-9900,-9900,0.0,0.0
2021,8,18,12,60,0.0,0.0,0.0,0.0,0.0,5,27.9,22.9,80,1008.6,111,5.5,-9900,-9900,0.0,0.0
2021,8,18,13,60,0.0,0.0,0.0,0.0,0.0,5,27.5,22.5,81,1009.0,107,5.5,-9900,-9900,0.0,0.0
2021,8,18,14,60,0.0,0.0,0.0,0.0,0.0,5,27.4,22.4,80,1009.1,115,5.5,-9900,-9900,0.0,0.0
2021,8,18,15,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,80,1009.2,122,5.5,-9900,-9900,0.0,0.0
2021,8,18,16,60,0.0,0.0,0.0,0.0,0.0,5,27.2,22.2,80,1009.3,127,5.5,-9900,-9900,0.0,0.0
2021,8,18,17,60,0.0,0.0,0.0,0.0,0.0,5,27.3,22.3,79,1009.1,123,7.4,-9900,-9900,0.0,0.0
2021,8,18,18,60,0.0,0.0,0.0,0.0,0.0,5,27.0,22.0,80,1008.7,133,5.5,-9900,-9900,0.0,0.0
2021,8,18,19,60,0.0,0.0,0.0,0.0,0.0,5,26.8,21.8,80,1008.4,146,5.5,-9900,-9900,0.0,0.0
2021,8,18,20,60,0.0,0.0,0.0,0.0,0.0,5,26.6,21.6,81,1008.4,150,5.5,-9900,-9900,0.0,0.0
2021,8,18,21,60,0.0,0.0,0.0,0.0,0.0,5,26.3,21.3,82,1008.4,154,5.5,-9900,-9900,0.0,0.0
2021,8,18,22,60,0.0,0.0,0.0,0.0,0.0,5,26.0,21.0,84,1008.4,158,5.5,-9900,-9900,0.0,0.0
2021,8,18,23,60,0.0,0.0,0.0,0.0,0.0,5,26.7,21.7,80,1009.2,145,5.5,-9900,-9900,0.0,0.0
2021,8,18,24,60,0.0,0.0,0.0,0.0,0.0,5,27.4,22.4,79,1009.5,146,5.5,-9900,-9900,0.0,0.0
2021,8,19,1,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,77,1009.8,147,3.7,-9900,-9900,0.0,0.0
